hose_in,scfm,visc_cP,vol_gal,pre_psi,time_min,peak_gpm,avg_gpm,avg_pressure_psig,time_50pct_min,time_90pct_min,note
2.0,25,5000,5000,20,328.46463415877884,15.94379149501619,15.218424071653928,25.522869765261273,159.26666666666668,289.53333333333336,
2.0,25,5000,6500,10,,10.49429642415902,,,,,DNF (1696 gal left)
2.0,25,5000,6500,15,,13.39368823029189,,,,,DNF (361 gal left)
2.0,25,5000,6500,20,421.15718626856767,16.28729092376072,15.430321244317927,25.554873644836583,203.9,372.3333333333333,
2.0,30,1,5000,10,29.8521129080234,206.0438058669276,167.2919941808023,7.048471365628639,13.966666666666667,26.4,
2.0,30,1,5000,15,27.651192463249597,247.0894487167917,180.58406748377664,8.422263239925524,12.466666666666667,24.333333333333332,
2.0,30,1,5000,20,25.70256674002695,282.3735889864207,194.14608024558743,9.941336156140308,11.266666666666667,22.5,
2.0,30,1,6500,10,40.44458901139153,211.1340874861756,160.5551213264502,6.156824063533352,19.4,35.96666666666667,
2.0,30,1,6500,15,39.728361548941834,251.3724509413431,163.52165301654637,6.464957449774592,18.733333333333334,35.266666666666666,
2.0,30,1,6500,20,39.02217371502393,286.1420813786566,166.463870198474,6.794461927589892,18.1,34.56666666666667,
2.0,30,50,5000,10,34.6780615617619,160.5997752510486,143.9976140233679,8.883458141696337,16.7,30.766666666666666,
2.0,30,50,5000,15,32.409771444191996,195.7343193639251,154.0544987387397,10.208490625127489,15.033333333333333,28.6,
2.0,30,50,5000,20,30.362381877333835,226.265275829831,164.5262891446675,11.664594638137324,13.666666666666666,26.666666666666668,
2.0,30,50,6500,10,45.51763195047179,164.9320044079865,142.682492163003,8.447494663656524,22.1,40.5,
2.0,30,50,6500,15,44.80327728021867,199.425305705744,144.91996075313665,8.757108868253656,21.4,39.8,
2.0,30,50,6500,20,44.098861865564615,229.5419686256766,147.33242629976897,9.086154823597347,20.766666666666666,39.1,
2.0,30,100,5000,10,32.99016924137858,173.3408275772055,151.40829577935514,8.140967763998393,15.6,28.933333333333334,
2.0,30,100,5000,15,30.9112393180068,198.1585012572099,161.51514366678217,9.661019462533318,14.233333333333333,27.0,
2.0,30,100,5000,20,29.153956715349068,218.0920933128034,171.28813427834916,11.363614772527121,13.233333333333333,25.4,
2.0,30,100,6500,10,43.69078395729753,176.6471815815102,148.66518900541394,7.484350404121019,20.933333333333334,38.53333333333333,
2.0,30,100,6500,15,42.988328016136535,200.5936275012373,151.08885188068302,7.856224362963388,20.3,37.833333333333336,
2.0,30,100,6500,20,42.30239697290887,220.2473327210441,153.47299745477494,8.265987709377203,19.7,37.166666666666664,
2.0,30,500,5000,10,59.54235005404332,90.59386962987384,83.90183371036167,14.792394082853033,28.966666666666665,52.0,
2.0,30,500,5000,15,51.915349903024534,100.2425907876481,96.229177403021,17.261995371520133,25.433333333333334,45.46666666666667,
2.0,30,500,5000,20,49.30954397490715,116.6318420697654,101.29995101195037,18.317895921409757,23.266666666666666,42.93333333333333,
